dur,sbytes,dbytes,spkts,dpkts,sload,dload,sjit,djit,sintpkt,dintpkt,sttl,dttl,ct_srv_src,ct_dst_ltm,ct_srv_dst
9.422699583789639e-05,0.0008859606872523618,0.001378125456938149,0.012485811577752554,0.009389671361502348,0.0012725560385338348,0.1555834991103935,2.75231908956098e-05,4.246972480668022e-06,7.992238706151475e-06,8.735603574695048e-06,0.1220472440944882,0.11417322834645668,0.05084745762711865,0.03389830508474577,0.03389830508474577
0.01693379815741485,0.0014555068433431656,0.006194862796705171,0.014755959137343927,0.014084507042253521,1.1657650592105263e-05,0.004008924641457325,0.009774283481355077,0.0545922280720206,0.001292743014922201,0.0012760170372671177,0.1220472440944882,0.11417322834645668,0.03389830508474577,0.05084745762711865,0.05084745762711865
1.5108550909336675e-07,0.00020742730376146565,0.0,0.0011350737797956867,0.0,0.11027568421052633,0.0,0.0,0.0,1.49996660074369e-07,0.0,0.23622047244094488,0.0,0.4915254237288135,0.4067796610169491,0.4915254237288135
0.06459968148488718,0.021540798138076273,0.6670005361407614,0.4937570942111237,0.6713615023474179,4.7831025319548877e-05,0.11965303189382913,0.004627744689301421,0.021020796884939855,0.00014776237649108344,9.671468580615894e-05,0.1220472440944882,0.11417322834645668,0.03389830508474577,0.01694915254237288,0.01694915254237288
1.777772823665282e-05,8.965078382910802e-05,9.869864015206902e-05,0.0011350737797956867,0.001564945226917058,0.00046149365601503764,0.032206154590468376,0.0,0.0,1.333303645105502e-07,1.5061385473612153e-07,0.1220472440944882,0.11417322834645668,0.01694915254237288,0.0,0.0
0.0002098913466882627,0.002118219500275984,0.010069698298971586,0.04199772985244041,0.028169014084507043,0.0014276273496240603,0.5411584316398844,0.0,0.00015327936987354277,5.480961290595262e-06,7.383155707959563e-06,0.1220472440944882,0.11417322834645668,0.15254237288135591,0.03389830508474577,0.13559322033898305
0.001143717303836786,0.00042540175856164986,0.00018521226300141348,0.00340522133938706,0.003129890453834116,4.237807286654135e-05,0.0014091144346993476,2.785033105234145e-05,7.718789046495112e-05,0.0002944434437259864,0.0001652233986455253,0.1220472440944882,0.11417322834645668,0.1864406779661017,0.05084745762711865,0.08474576271186442
1.7106237085126744e-05,0.00010371365188073283,0.00010844665399424867,0.0011350737797956867,0.001564945226917058,0.0005386380991541353,0.03677609864978979,0.0,0.0,1.6666295563818777e-07,1.5061385473612153e-07,0.1220472440944882,0.11417322834645668,0.08474576271186442,0.0,0.0
9.343799373485324e-05,0.00187211930937255,0.0011685431593312862,0.026106696935300794,0.01564945226917058,0.002794895911654136,0.13790921529571545,0.0,0.0001094873863954,4.033243526444144e-06,5.808186628983941e-06,0.1220472440944882,0.11417322834645668,0.06779661016949153,0.06779661016949153,0.05084745762711865
1.7811302794229126e-05,0.00010371365188073283,0.00010844665399424867,0.0011350737797956867,0.001564945226917058,0.0005173159069548872,0.03532030359676394,0.0,0.0,1.6666295563818777e-07,1.9364638466072766e-07,0.1220472440944882,0.11417322834645668,0.01694915254237288,0.0,0.0
0.005060239806948979,0.00034805598427771353,0.005376029633962081,0.007945516458569807,0.009389671361502348,9.254042087406016e-06,0.01129936037494213,0.0028737994551397486,0.014572959052884693,0.000716924536480321,0.0005886419768386875,0.1220472440944882,0.11417322834645668,0.06779661016949153,0.06779661016949153,0.03389830508474577
1.3429823030521487e-07,0.00020742730376146565,0.0,0.0011350737797956867,0.0,0.12406015037593986,0.0,0.0,0.0,1.333303645105502e-07,0.0,0.23622047244094488,0.0,0.4745762711864407,0.3728813559322034,0.4745762711864407
0.00016553935612996547,0.0018439935732693005,0.00751815567578106,0.03518728717366629,0.026604068857589987,0.0015707050046992483,0.5114617757644289,2.1613336701508943e-05,0.00012332926827310028,5.12783582018907e-06,6.0232416972821595e-06,0.1220472440944882,0.11417322834645668,0.1016949152542373,0.01694915254237288,0.05084745762711865
0.0003001901192897315,0.0025893255800054143,0.020512258127406542,0.053348467650397274,0.03912363067292645,0.0012248213110902257,0.7769299386738916,2.364862156269438e-05,0.0001448446971047919,6.363258311448264e-06,7.779915633864432e-06,0.1220472440944882,0.11417322834645668,0.01694915254237288,0.01694915254237288,0.03389830508474577
0.0003333785694539078,0.002406508295334292,0.01668372569089048,0.04880817253121453,0.03599374021909233,0.0010237589285714286,0.5680008412891936,3.157277495425121e-05,0.00017805651238794626,7.742294271580885e-06,9.229530953169678e-06,0.1220472440944882,0.11417322834645668,0.1694915254237288,0.05084745762711865,0.1694915254237288
0.0003190590206476142,0.002406508295334292,0.01614271092264951,0.04880817253121453,0.03599374021909233,0.0010697057095864662,0.5742408238739177,2.9641590940011175e-05,0.00019040476489405207,7.233172274697349e-06,9.021188959539697e-06,0.1220472440944882,0.11417322834645668,0.05084745762711865,0.03389830508474577,0.06779661016949153
1.572968022449829e-05,0.00010371365188073283,0.00010844665399424867,0.0011350737797956867,0.001564945226917058,0.0005857760808270677,0.03999449759287287,0.0,0.0,1.6666295563818776e-08,6.454879488690922e-08,0.1220472440944882,0.11417322834645668,0.06779661016949153,0.03389830508474577,0.03389830508474577
6.970078152840653e-05,0.0009105707063427051,0.0013769069552078763,0.012485811577752554,0.009389671361502348,0.0017674243421052633,0.21012718709400058,1.9425967671383843e-05,2.7689455479571523e-06,5.76502163218499e-06,6.943879642489184e-06,0.1220472440944882,0.11417322834645668,0.03389830508474577,0.03389830508474577,0.05084745762711865
0.0007911173001704445,0.00025664734194215237,0.0011441731247258371,0.0056753688989784334,0.006259780907668232,4.259896689849624e-05,0.014688961163640222,0.0007276259576061385,0.00011179604220965287,0.00015588319566750978,0.00014331676408801117,0.1220472440944882,0.11417322834645668,0.01694915254237288,0.05084745762711865,0.01694915254237288
0.0009209165397604346,0.0023010367849471062,0.0154530389433153,0.046538024971623154,0.03442879499217527,0.0003540240836466166,0.1902616907302184,8.593518335716103e-05,0.0005381341147497654,2.21621065237614e-05,2.7206563975558556e-05,0.1220472440944882,0.11417322834645668,0.05084745762711865,0.05084745762711865,0.08474576271186442
0.0002445570773857963,0.0023010367849471062,0.01594775064580592,0.046538024971623154,0.03442879499217527,0.0013331309915413534,0.7394084090602383,2.235589999315695e-05,0.00013156382002000073,5.792154361362886e-06,7.141355922313201e-06,0.1220472440944882,0.11417322834645668,0.06779661016949153,0.01694915254237288,0.01694915254237288
0.00011133323292302313,0.0017877421010628013,0.0014768240970902179,0.026106696935300794,0.020344287949921755,0.002241354323308271,0.14799518532468267,1.710176582406551e-05,0.00011120149893206643,4.565115016772293e-06,5.178534651127104e-06,0.1220472440944882,0.11417322834645668,0.11864406779661017,0.06779661016949153,0.1864406779661017
0.0005320224393541087,0.006846858882634819,0.00933859726080811,0.1373439273552781,0.09859154929577466,0.0018396047932330828,0.20204297638263752,1.8148983676857054e-05,0.00010166509334485626,4.35378638902307e-06,5.3637466599226086e-06,0.1220472440944882,0.11417322834645668,0.06779661016949153,0.01694915254237288,0.01694915254237288
0.00936456523734627,0.0032520382369382326,0.003335039235755715,0.03518728717366629,0.018779342723004695,4.8684283956766924e-05,0.003959777561010835,0.0012682034960238013,0.0002417508118065276,0.00029990567210036787,0.000521153866511543,0.1220472440944882,0.11417322834645668,0.01694915254237288,0.08474576271186442,0.01694915254237288
9.07352418499608e-05,0.0005818511656359757,0.0007749671004532826,0.00340522133938706,0.006259780907668232,0.0007205803571428572,0.08670603200772739,2.6251138275565514e-06,8.534484266743596e-06,2.7866046182704993e-05,1.364131198610015e-05,0.1220472440944882,0.11417322834645668,0.05084745762711865,0.01694915254237288,0.13559322033898305
1.8466006666967047e-05,0.00010371365188073283,0.00010844665399424867,0.0011350737797956867,0.001564945226917058,0.0004989747415413534,0.03406804115832637,0.0,0.0,1.49996660074369e-07,1.5061385473612153e-07,0.1220472440944882,0.11417322834645668,0.01694915254237288,0.0,0.03389830508474577
1.6787278788151858e-08,0.00020742730376146565,0.0,0.0011350737797956867,0.0,0.9924812030075189,0.0,0.0,0.0,1.6666295563818776e-08,0.0,0.23622047244094488,0.0,0.3220338983050847,0.30508474576271183,0.3220338983050847
0.00029498606286540446,0.002406508295334292,0.01761100550762782,0.04880817253121453,0.03599374021909233,0.0011570012922932332,0.6776060753880173,0.0,0.0001764185266620662,6.679701265318492e-06,8.153717705054524e-06,0.1220472440944882,0.11417322834645668,0.1016949152542373,0.1016949152542373,0.1016949152542373
0.006099305214820427,0.004152061792242219,0.0018764926646195838,0.03064699205448354,0.023474178403755867,9.484144445488722e-05,0.003451234273987005,0.0008577258951697295,0.00014028987349302792,0.00022408082713358247,0.00026913135912135145,0.1220472440944882,0.11417322834645668,0.1694915254237288,0.01694915254237288,0.1694915254237288
0.013593801169724156,0.006845101024128366,0.009507969001315982,0.1373439273552781,0.09859154929577466,7.19782880075188e-05,0.008050898001474993,0.0004930656332970769,0.003117405572903311,0.00011148540092507272,0.00013929061907200005,0.1220472440944882,0.11417322834645668,0.06779661016949153,0.01694915254237288,0.06779661016949153
1.7190173479067503e-05,8.965078382910802e-05,9.869864015206902e-05,0.0011350737797956867,0.001564945226917058,0.00047726738721804514,0.03330695181514039,0.0,0.0,6.66651822552751e-08,1.721301196984246e-07,0.1220472440944882,0.11417322834645668,0.03389830508474577,0.01694915254237288,0.06779661016949153
0.0003171620581445531,0.002209628142611545,0.012777209143636984,0.04426787741203178,0.03286384976525822,0.000986561090225564,0.456278910105218,5.3726677060900035e-05,0.00033261251464906624,7.933590012062397e-06,9.595199876204018e-06,0.1220472440944882,0.11417322834645668,0.06779661016949153,0.0,0.08474576271186442
1.8281346600297372e-05,0.00010371365188073283,0.00010844665399424867,0.0011350737797956867,0.001564945226917058,0.0005040148613721805,0.034412160360541684,0.0,0.0,1.49996660074369e-07,1.5061385473612153e-07,0.1220472440944882,0.11417322834645668,0.01694915254237288,0.01694915254237288,0.03389830508474577
1.6468320491176975e-05,0.00010371365188073283,0.00010844665399424867,0.0011350737797956867,0.001564945226917058,0.0005595027020676692,0.0382006558939824,0.0,0.0,4.9998886691456335e-08,1.721301196984246e-07,0.1220472440944882,0.11417322834645668,0.01694915254237288,0.01694915254237288,0.05084745762711865
2.979741984896955e-05,0.00042540175856164986,0.00018521226300141348,0.00340522133938706,0.003129890453834116,0.0016266017387218047,0.054086180403898815,6.989258688754445e-07,2.3544243912424775e-06,7.4442842406042416e-06,5.1423873259904345e-06,0.1220472440944882,0.11417322834645668,0.06779661016949153,0.05084745762711865,0.05084745762711865
0.0002938445279078101,0.0013289410308785425,0.0010016084222839597,0.0170261066969353,0.014084507042253521,0.0006202663886278196,0.03735803113275295,7.671422679710568e-05,1.3875221152031597e-05,1.910069135793909e-05,2.1551702250695987e-05,0.1220472440944882,0.11417322834645668,0.22033898305084745,0.08474576271186442,0.11864406779661017
1.7156598921491198e-05,0.00010371365188073283,0.00010844665399424867,0.0011350737797956867,0.001564945226917058,0.0005370569196428571,0.03666814465100288,0.0,0.0,1.8332925120200653e-07,2.3667891458533378e-07,0.1220472440944882,0.11417322834645668,0.05084745762711865,0.01694915254237288,0.01694915254237288
3.3574557576303716e-08,0.00020742730376146565,0.0,0.0011350737797956867,0.0,0.4962406015037594,0.0,0.0,0.0,3.333259112763755e-08,0.0,0.23622047244094488,0.0,0.288135593220339,0.13559322033898305,0.288135593220339
1.5108550909336675e-07,0.00020742730376146565,0.0,0.0011350737797956867,0.0,0.11027568421052633,0.0,0.0,0.0,1.49996660074369e-07,0.0,0.23622047244094488,0.0,0.4745762711864407,0.4406779661016949,0.4745762711864407
8.531295080138775e-05,0.00187211930937255,0.0011685431593312862,0.026106696935300794,0.01564945226917058,0.003061076597744361,0.15104342439650237,1.4752165502337646e-05,9.6833040078036e-05,3.682534668894705e-06,4.897790425898973e-06,0.1220472440944882,0.11417322834645668,0.1016949152542373,0.08474576271186442,0.20338983050847456
0.0006657666894593145,0.0025541684098763524,0.002279816737339767,0.05788876276958002,0.04225352112676056,0.0005456289356203008,0.0389968022431431,8.037156585001308e-05,1.4488106010758902e-05,1.3111708045967508e-05,1.5900928616176254e-05,0.1220472440944882,0.11417322834645668,0.0,0.08474576271186442,0.0
0.0005362024717723584,0.003151840302070406,0.03021275040210557,0.06696935300794551,0.048513302034428794,0.0008365988604323309,0.6431925893285539,3.5076500911395005e-05,0.00021628569636227162,8.931434460059354e-06,1.1248703322292048e-05,0.1220472440944882,0.11417322834645668,0.13559322033898305,0.05084745762711865,0.1864406779661017
0.0043709037780710995,0.0004746217967423366,0.00019496027684359312,0.00340522133938706,0.003129890453834116,1.2301754144736843e-05,0.0003881236993018521,0.00011511570193496803,0.0006806751291842987,0.0012166006436923336,0.0014558120036143882,0.1220472440944882,0.11417322834645668,0.11864406779661017,0.08474576271186442,0.20338983050847456
0.018540491822950072,0.00421534469847453,0.0018764926646195838,0.03064699205448354,0.023474178403755867,3.1669932885338346e-05,0.0011353599721928237,0.002786288146731088,0.00047066879194034554,0.0006815237080721002,0.0008190321820496342,0.1220472440944882,0.11417322834645668,0.1016949152542373,0.06779661016949153,0.20338983050847456
0.0002679753312952681,0.0025893255800054143,0.018591899400497148,0.053348467650397274,0.03912363067292645,0.0013720639097744363,0.7888486233152899,2.09926492857246e-05,0.00013331118645513592,5.537826691059011e-06,6.7354731000643165e-06,0.1220472440944882,0.11417322834645668,0.15254237288135591,0.01694915254237288,0.08474576271186442
1.814704836999216e-05,8.965078382910802e-05,9.869864015206902e-05,0.0011350737797956867,0.001564945226917058,0.00045210159191729323,0.031550713253652274,0.0,0.0,1.49996660074369e-07,1.5061385473612153e-07,0.1220472440944882,0.11417322834645668,0.03389830508474577,0.03389830508474577,0.03389830508474577
5.036183636445558e-08,0.00020742730376146565,0.0,0.0011350737797956867,0.0,0.33082706766917297,0.0,0.0,0.0,4.9998886691456335e-08,0.0,0.23622047244094488,0.0,0.2542372881355932,0.2542372881355932,0.2542372881355932
0.0005856410078034658,0.003151840302070406,0.02625018277525954,0.06696935300794551,0.048513302034428794,0.0007659750352443609,0.5116613082552239,4.890933754653107e-05,0.00030456413904327495,9.768149162545312e-06,1.2081210646213476e-05,0.1220472440944882,0.11417322834645668,0.05084745762711865,0.01694915254237288,0.03389830508474577
1.9087135982128663e-05,0.00010371365188073283,0.00010844665399424867,0.0011350737797956867,0.001564945226917058,0.0004827371652255639,0.03295940487526666,0.0,0.0,1.9999554676582534e-07,1.9364638466072766e-07,0.1220472440944882,0.11417322834645668,0.01694915254237288,0.03389830508474577,0.0
0.0006866668515505637,0.0037002921560837726,0.0382853243651606,0.08059023836549375,0.057902973395931145,0.000768349565319549,0.6381351696568294,4.77144293772334e-05,0.00027419566725764717,9.665018125596403e-06,1.1869619696574188e-05,0.1220472440944882,0.11417322834645668,0.06779661016949153,0.01694915254237288,0.06779661016949153
2.862231033379892e-05,0.00010371365188073283,0.00010844665399424867,0.0011350737797956867,0.001564945226917058,0.0003219191729323309,0.021979380861891936,0.0,0.0,1.49996660074369e-07,1.721301196984246e-07,0.1220472440944882,0.11417322834645668,0.01694915254237288,0.01694915254237288,0.0
0.0013161226569911057,0.00025664734194215237,0.0011478286299166545,0.0056753688989784334,0.006259780907668232,2.560610755639098e-05,0.008856342338383946,0.0012217219760634608,0.0001916709102798443,0.0002602808710792706,0.00023954980830298895,0.1220472440944882,0.11417322834645668,0.08474576271186442,0.08474576271186442,0.08474576271186442
0.007768665792071824,0.00187211930937255,0.0011685431593312862,0.026106696935300794,0.01564945226917058,3.361574468045113e-05,0.0016587096384877594,0.0015702599231549844,0.011064219375914128,0.00033533384989960886,0.0005232835033849818,0.1220472440944882,0.11417322834645668,0.06779661016949153,0.05084745762711865,0.05084745762711865
1.833170843666183e-05,0.00010371365188073283,0.00010844665399424867,0.0011350737797956867,0.001564945226917058,0.0005026301691729324,0.03431762125059449,0.0,0.0,1.49996660074369e-07,1.0758132481151537e-07,0.1220472440944882,0.11417322834645668,0.0,0.05084745762711865,0.03389830508474577
0.013157751603201909,0.00684158530711546,0.009314227226202662,0.1373439273552781,0.09859154929577466,7.432529077067669e-05,0.008147946236441422,0.0004892933135940917,0.0030795075263265956,0.0001097250067898488,0.00013592136562528805,0.1220472440944882,0.11417322834645668,0.08474576271186442,0.0,0.03389830508474577
0.00035199566162996817,0.0025893255800054143,0.019086611102987767,0.053348467650397274,0.03912363067292645,0.0010445562734962407,0.6165375012658286,2.7362366975014927e-05,0.0001719528923680609,7.3175703954325275e-06,8.999500564457695e-06,0.1220472440944882,0.11417322834645668,0.11864406779661017,0.03389830508474577,0.20338983050847456
1.824777204272107e-05,0.00010371365188073283,0.00010844665399424867,0.0011350737797956867,0.001564945226917058,0.0005049421992481204,0.034475478109533074,0.0,0.0,1.49996660074369e-07,1.5061385473612153e-07,0.1220472440944882,0.11417322834645668,0.0,0.06779661016949153,0.0
0.00031096755227172503,0.0013289410308785425,0.0010016084222839597,0.0170261066969353,0.014084507042253521,0.0005861121945488722,0.03530095760331951,8.20518040155591e-05,1.526739554027898e-05,2.0232882814475994e-05,2.2838891285800807e-05,0.1220472440944882,0.11417322834645668,0.15254237288135591,0.08474576271186442,0.1016949152542373
0.05053471176141597,0.0025541684098763524,0.002279816737339767,0.05788876276958002,0.04225352112676056,7.188357245300752e-06,0.0005137611709246581,0.004710287732710194,0.0009076207917144354,0.0009836346310688816,0.0012218806945484756,0.1220472440944882,0.11417322834645668,0.0,0.08474576271186442,0.0
0.0020425921465483774,0.0029549601493476588,0.02498415947750646,0.06242905788876277,0.04538341158059468,0.0002057743480263158,0.1394646976443271,0.0001434109930703361,0.0008827889944186803,3.677008125285743e-05,4.575715607304755e-05,0.1220472440944882,0.11417322834645668,0.06779661016949153,0.06779661016949153,0.20338983050847456
5.036183636445558e-08,0.00020742730376146565,0.0,0.0011350737797956867,0.0,0.33082706766917297,0.0,0.0,0.0,4.9998886691456335e-08,0.0,0.23622047244094488,0.0,0.423728813559322,0.30508474576271183,0.423728813559322
0.0009068320128571753,0.003594820645696587,0.03509406833357703,0.07832009080590238,0.05320813771517997,0.0005651033247180452,0.4423921645575137,5.885106433624053e-05,1.0474992246964562e-05,1.297096117993106e-05,1.71661280284896e-05,0.1220472440944882,0.11417322834645668,0.11864406779661017,0.01694915254237288,0.11864406779661017
0.0005449990058573501,0.006843343165621913,0.009082711897450895,0.1373439273552781,0.09859154929577466,0.0017948768796992483,0.19182384433791952,1.858090383183665e-05,0.00010417049783438826,4.45961736585332e-06,5.48819673646457e-06,0.1220472440944882,0.11417322834645668,0.03389830508474577,0.08474576271186442,0.11864406779661017
0.001094748811611747,0.0024838540696182285,0.01865647999220159,0.0510783200908059,0.03755868544600939,0.000321906367481203,0.19360638634500899,0.0,0.0005704465166647718,2.399131579336833e-05,2.961873092421739e-05,0.1220472440944882,0.11417322834645668,0.03389830508474577,0.06779661016949153,0.08474576271186442
0.0055458789950114246,0.00034805598427771353,0.005376029633962081,0.007945516458569807,0.009389671361502348,8.443687954887219e-06,0.01030990294857546,0.003109532255551686,0.015769971775074224,0.0007857658536136595,0.0006451143404442867,0.1220472440944882,0.11417322834645668,0.01694915254237288,0.06779661016949153,0.06779661016949153
0.00014626756008116716,0.0019354022156048614,0.008277282253740801,0.03745743473325766,0.028169014084507043,0.0018682651550751882,0.638339965468405,0.0,0.00011257353173140388,4.382185756663818e-06,5.229721845472423e-06,0.1220472440944882,0.11417322834645668,0.05084745762711865,0.06779661016949153,0.06779661016949153
6.224722974646709e-05,0.00043946462661327465,0.005376029633962081,0.01021566401816118,0.009389671361502348,0.0009651961353383459,0.9185545321086779,2.5734664341014846e-05,0.00013902218422705428,6.010282837702146e-06,6.969118221289966e-06,0.1220472440944882,0.11417322834645668,0.01694915254237288,0.03389830508474577,0.01694915254237288
1.0072367272891116e-07,0.00020742730376146565,0.0,0.0011350737797956867,0.0,0.16541353383458648,0.0,0.0,0.0,9.999777338291267e-08,0.0,0.23622047244094488,0.0,0.4406779661016949,0.20338983050847456,0.4406779661016949
0.0036006027035979634,0.00025664734194215237,0.001106399571087391,0.0056753688989784334,0.006259780907668232,9.359759567669175e-06,0.003119455708418766,0.0033665881820574713,0.0005301649894449217,0.0007138474383303731,0.0006576046828687584,0.1220472440944882,0.11417322834645668,0.08474576271186442,0.0,0.03389830508474577
0.00029248475832596986,0.0025893255800054143,0.018773456158307746,0.053348467650397274,0.03912363067292645,0.0012570886983082708,0.7298020065042012,0.0,0.00015026531733881908,5.98568338544995e-06,7.73486057503337e-06,0.1220472440944882,0.11417322834645668,0.05084745762711865,0.03389830508474577,0.06779661016949153
0.002640034611339914,0.00187211930937255,0.0011685431593312862,0.026106696935300794,0.01564945226917058,9.891895996240602e-05,0.00488098205670786,0.00047468177701901935,0.003363525409100697,0.00011395687922682252,0.00017721813542285529,0.1220472440944882,0.11417322834645668,0.20338983050847456,0.0,0.1016949152542373
0.007616438748020864,0.00043946462661327465,0.005376029633962081,0.01021566401816118,0.009389671361502348,7.888304746240602e-06,0.0075071139043671456,0.005309120526843729,0.030596552712346372,0.0008394905740098853,0.0008865307277652855,0.1220472440944882,0.11417322834645668,0.3389830508474576,0.1864406779661017,0.3898305084745763
6.486604523741878e-05,0.0009000235553039865,0.0005020227128722523,0.007945516458569807,0.00782472613458529,0.001792135573308271,0.08085681151606165,3.5130490651969714e-05,4.965958192596946e-06,8.378380108069593e-06,7.984922606425257e-06,0.1220472440944882,0.11417322834645668,0.01694915254237288,0.03389830508474577,0.0
1.7760940957864665e-05,0.00010371365188073283,0.00010844665399424867,0.0011350737797956867,0.001564945226917058,0.0005187827772556392,0.03542045801206901,0.0,0.0,1.49996660074369e-07,1.721301196984246e-07,0.1220472440944882,0.11417322834645668,0.01694915254237288,0.05084745762711865,0.01694915254237288
